id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
17612,1995.0,The Beatles Anthology,600,9.4,Kevin Godley-Bob Smeaton-Geoff Wonfor,Bob Smeaton,Apple Corps-Capitol Records-Granada Television,Documentary-Music,"This series is a documentary on the life and times of the Beatles. It features clips from many of their songs as well as in-depth descriptions of their songs, tours, and lives."
17613,1994.0,Into the Deep: IMAX,,,Don DuPree,,Buena Vista Television,Talk-Show,
17614,1995.0,Dead Presidents,119,6.9,Albert Hughes-Allen Hughes,Allen Hughes-Albert Hughes-Michael Henry Brown,Caravan Pictures-Hollywood Pictures-Underworld Entertainment,Action-Crime-Drama-Thriller-War,"This action film, directed by the Hughes brothers, depicts a heist of old bills, retired from circulation and destined by the government to be ""money to burn."" However, more broadly, it addresses the issues of Black Americans' involvement in the Vietnam War and their subsequent disillusionment with progress in social issues and civil rights back home in the United States, during the 1960's."
17615,2004.0,Scarecrow Gone Wild,90,3.0,Brian Katkin,Brian Katkin,Urban Girl Productions,Comedy-Horror,
17616,1940.0,The Westerner,100,7.5,William Wyler,Jo Swerling-Niven Busch-Stuart N. Lake,The Samuel Goldwyn Company,Drama-Romance-Western,"Cole Harden just doesn't look like a horse thief, Jane-Ellen Matthews tells Judge Roy Bean as she steps up to the bar. Cole says he can't take it with him as he empties all of his coins on the bar to buy drinks for the jury. He notices two big pictures of Lily Langtry behind the bar. Sure, Cole has met the Jersey Lily, whom the hanging judge adores, even has a lock of her hair. Hanging is delayed for two weeks, giving Cole time to get in the middle of a range war between cattlemen and homesteaders and to still be around when Lily Langtry, former mistress of Edward VII who became an international actress, arrives in Texas."
17617,1971.0,Ginger,90,3.4,Don Schain,Don Schain,Derio,Action-Crime-Drama,"The police suspect that a drug and forced-prostitution ring is behind the recent spate of kidnappings and disappearances, but so far they've been unable to infiltrate the suspects gang. To break the case, they recruit Ginger, a young woman from an upper-class family to act as bait for the kidnappers and hopefully lead the police to their hideout. It may sound like a foolproof plan to the police, but Ginger's the one who has to risk it all."
17618,1999.0,The Will Smith Music Video Collection,,6.4,Robert Caruso-Bob Giraldi-Paul Hunter,Matthew J. Powers,A Band Apart-Big Dog Films-Columbia Pictures-Columbia Records-Giraldi-Suarez-DiGiaimo Productions-Industrial Light & Magic (ILM)-Notorious Pictures,Documentary-Music,
17619,1947.0,Out of the Past,97,8.0,Jacques Tourneur,Daniel Mainwaring-Daniel Mainwaring-James M. Cain,RKO Radio Pictures,Crime-Drama-Film-Noir-Romance-Thriller,"Jeff Bailey, small-town gas pumper, has his mysterious past catch up with him one day when he's ordered to meet with gambler Whit Sterling. En route to the meeting, he tells girlfriend Ann his story. Flashback: Once, Jeff was a private eye hired by Sterling to find his mistress Kathie who shot Whit and absconded with $40,000. He traces her to Acapulco...where the delectable Kathie makes Jeff forget all about Sterling... Back in the present, Whit's new job for Jeff is clearly a trap, but Jeff's precautions only leave him more tightly enmeshed..."
17620,1919.0,Spiders,,,,,,,
17621,1997.0,Tomorrow Never Dies,119,6.5,Roger Spottiswoode,Bruce Feirstein-Ian Fleming,Eon Productions-Metro-Goldwyn-Mayer-United Artists,Action-Adventure-Thriller,"Agent James Bond 007 is on a mission which includes a media tycoon, his former lover and a Chinese agent. Elliot Carver wants to complete his global media empire, but in order for this to work, he must achieve broadcasting rights in China. Carver wants to start up World War III by starting a confrontation over British and Chinese waters. Bond gains the help of Wai Lin on his quest to stop him, but how will Bond feel when he meets up with his former lover, who is now Carver's wife."
17622,2001.0,Vanilla Sky,136,6.9,Cameron Crowe,Alejandro Amenábar-Mateo Gil-Cameron Crowe,Paramount Pictures-Cruise/Wagner Productions-Vinyl Films-Sogecine-Summit Entertainment-Artisan Entertainment,Fantasy-Mystery-Romance-Sci-Fi-Thriller,"Incarcerated and charged with murder, David Aames Jr. is telling the story of how he got to where he is to McCabe, the police psychologist. That story includes: being the 51% shareholder of a major publishing firm, which he inherited from his long deceased parents; the firm's board, appointed by David Aames Sr., being the 49% shareholders who would probably like to see him gone as they see him as being too irresponsible and immature to run the company; his best bro friendship with author, Brian Shelby; his ""friends with benefits"" relationship with Julie Gianni, who saw their relationship in a slightly different light; his budding romance with Sofia Serrano, who Brian brought to David's party as his own date and who Brian saw as his own possible life mate; and being in an accident which disfigured his face and killed the person who caused the accident. But as the story proceeds, David isn't sure what is real and what is a dream/nightmare as many facets of the story are incompatible to be all real. The mysterious man in the restaurant may be able to shed some light on David's confusion."
17623,1947.0,Crossfire,86,7.4,Edward Dmytryk,John Paxton-Richard Brooks,RKO Radio Pictures,Crime-Drama-Film-Noir-Mystery,"Homicide Capt. Finlay finds evidence that one or more of a group of demobilized soldiers is involved in the death of Joseph Samuels. In flashbacks, we see the night's events from different viewpoints as army Sgt. Keeley investigates on his own, trying to clear Mitchell, to whom circumstantial evidence points. Then the real, ugly motive for the killing begins to dawn on both Finlay and Keeley."
17624,1995.0,Free Willy 2: The Adventure Home,95,5.0,Dwight H. Little,Keith Walker-Karen Janszen-Corey Blechman,Alcor Films-Canal+-Donner/Shuler-Donner Productions-Regency Enterprises-Warner Bros.,Adventure-Drama-Family,"Willy the smart and rebellious whale and Jessie the orphaned boy team up to escape Willy's captivity and horrible owner to get back to his pod. Can they succeed with the help of Annie and Glenn Jessie's foster parents, Randolph the spiritual friend of Willy and Jessie, and Rae Willy's trainer?"
17625,1996.0,Multiplicity,117,6.0,Harold Ramis,Chris Miller-Chris Miller-Mary Hale,Columbia Pictures,Comedy-Romance-Sci-Fi,"Construction worker Doug Kinney finds that the pressures of his working life, combined with his duties to his wife Laura and daughter Jennifer leaves him with little time for himself. However, he is approached by geneticist Dr. Owen Leeds who offers him a rather unusual solution to his problems - cloning."
17626,2001.0,Henry Rollins: Up for It,96,7.8,John Cook,Henry Rollins,Pioneer Entertainment,Documentary-Comedy,
17627,2001.0,Harry Potter and the Sorcerer's Stone,152,7.6,Chris Columbus,J.K. Rowling-Steve Kloves,Warner Bros.-Heyday Films-1492 Pictures,Adventure-Family-Fantasy,"This is the tale of Harry Potter, an ordinary 11-year-old boy serving as a sort of slave for his aunt and uncle who learns that he is actually a wizard and has been invited to attend the Hogwarts School for Witchcraft and Wizardry. Harry is snatched away from his mundane existence by Rubeus Hagrid, the grounds keeper for Hogwarts, and quickly thrown into a world completely foreign to both him and the viewer. Famous for an incident that happened at his birth, Harry makes friends easily at his new school. He soon finds, however, that the wizarding world is far more dangerous for him than he would have imagined, and he quickly learns that not all wizards are ones to be trusted."
17628,1985.0,Vampire Hunter D,80,7.2,Toyoo Ashida,Hideyuki Kikuchi-Yasushi Hirano,Ashi Productions Company-CBS Sony Group Inc.-Epic/Sony-Movic,Animation-Action-Fantasy-Horror-Sci-Fi,"A young girl requests the help of a vampire hunter to kill the vampire who has bitten her, and thus prevent her from becoming a vampire herself."
17629,2004.0,Tales of Seduction by U-Jin,,,,,,,
17630,1987.0,Hangmen,90,3.0,J. Christian Ingvordsen,J. Christian Ingvordsen-Steven Kaman-Rick Washburn,Cinema Sciences Corporation,Action-Thriller-Adventure,"Rob Greene has information about an undercover terror team inside the CIA led by Joe Connelly. To stay alive with the knowledge, he is advised to stay undercover by his supervisor Andrews. Connelly's men try to kill Greene, but he can escape and warns his son Danny that he also may be in danger and that he should look for Dog Thompson, an old military friend of Greene's. Together with Thompson and Bone Conn, another ex-soldier, Danny tries to escape Connelly's henchmen. Meanwhile, Connelly figures that Danny's friend Lisa would make a good target in order to get Danny and also his father."
17631,1964.0,Zulu,138,7.8,Cy Endfield,John Prebble-Cy Endfield-John Prebble,Diamond Films,Drama-History-War,"Zululand, South Africa, 1879. The British are fighting the Zulus and one of their columns has just been wiped out at Isandlwana. The Zulus next fix their sights on the small British outpost at Rorke's Drift. At the outpost are one hundred fifty British troops under the command of Lieutenants Bromhead and Chard. In the next few days, these one hundred fifty troops will fight about four thousand Zulus in one of the most courageous battles in history."
17632,1962.0,Days of Wine and Roses,117,7.9,Blake Edwards,J.P. Miller,Jalem Productions,Drama,"Joe Clay is a top-notch public-relations man. Anything a client wants, Joe can arrange, from dancing girls to an article in a prominent magazine. But part of the job is drinking, and Joe's ability to consume alcohol seems boundless. When he meets the very pretty Kirsten Arnesen, she prefers chocolate to alcohol; Joe's solution is Brandy Alexander, which is made up of brandy and crème de cacao. Joe and Kirsten eventually marry, but their love can't prevent the downward spiral brought on by alcohol. They try desperately to break the habit but continually relapse until only one of them manages to break free."
17633,1998.0,Joseph and the Amazing Technicolor Dreamcoat,,,,,,,
17634,2002.0,The Best of Too Hot for Troma's Edge TV: Vol. 1,,,,,,,
17635,2003.0,Good Fences,119,5.6,Ernest R. Dickerson,Erika Ellis-Trey Ellis,40 Acres & A Mule Filmworks,Comedy-Drama,"Good Fences is about an upwardly mobile black family for whom the American dream becomes a nightmare. Set in the 1970s, Tom Spader is an attorney who is determined to end what he has dubbed ""the colored man's losing streak."" When his winning of a high-profile case thrusts him into the limelight, he decides to moves his wife and their two kids out of their mixed lower-middle-class town and into the posh enclave of Greenwich, Connecticut."
17636,1998.0,Homo Heights,92,3.6,Sara Moore,Sara Moore,Lehmann-Moore Productions,Comedy,
17637,1957.0,The Smallest Show on Earth,80,7.1,Basil Dearden,William Rose-John Eldridge,British Lion Films-Hallmark Productions,Comedy,"Jean and Bill are a struggling married couple with Bill trying to scrape a living as a writer. Out of the blue they receive a telegram informing them that Bill's long-lost uncle has died and left them his business - a cinema in the town of Sloughborough. They pack their bags and travel to Sloughborough expecting to sell the cinema to gain a huge inheritance, however, they discover the cinema is falling apart and is run by a comically incompetant staff who seem to have worked there forever. They set out with a plan to sell it but things don't quite go to plan."
17638,1997.0,The Wings of the Dove,102,7.2,Iain Softley,Henry James-Hossein Amini,Miramax-Renaissance Dove,Drama-Romance,"Kate Croy's mother was born to wealth and privilege, but she threw it all away to marry Kate's father, a penniless opium addict who admits to having stolen from his wife. After her mother's death, Kate is offered an opportunity to return to the life her mother gave up. There is a condition, however: Kate must sever all of her old ties, not only to her father, but also to her lover, the muck-raking journalist Merton Densher, whom she has promised marriage. Kate reluctantly agrees to this, and in the meantime becomes friendly with ""the world's richest orphan,"" Millie Theale, an American making the Grand Tour. Desperate to see Kate, Merton crashes a party that she and Millie are attending, and Millie is attracted to him. When Kate learns that Millie is dying, she comes up with a plan to have her cake and eat it too...but all does not go as planned."
17639,1971.0,Screaming Skull/The Werewolf vs. Vampire Woman,,,,,,,
17640,1987.0,Unsolved Mysteries: Bizarre Murders,,,,,,,
17641,1994.0,Homicide: Life on the Street: Season 4,,,,,,,
17642,2000.0,X-Men: Evolution: Season 1,,,,,,,
17643,1984.0,Supergirl,124,4.4,Jeannot Szwarc,David Odell,Artistry Limited-Investors In Industry PLC-Major Studio Partners-Robert Fleming Leasing Limited-St. Michael Finance Limited-Warner Bros.,Action-Adventure-Fantasy-Romance-Sci-Fi,"After a power source for the community of Krypton survivors is accidentally whisked to earth, Kara-El, cousin to Superman and niece to Jor-El, chooses to go to earth to find it, and bring it back. Upon her arrival, she becomes just a powerful and Super as her cousin, but encounters dangerous battles and unexpected obstacles when a mean spirited woman who practices rituals of the occult takes the power source for herself, and uses it to cause destruction and attempt zenith human status."
17644,2002.0,The Anarchist Cookbook,101,5.1,Jordan Susman,Jordan Susman,Freedonia Productions-MPS Studios Dallas,Comedy-Drama-Romance,
17645,1999.0,Classic Albums: U2: The Joshua Tree,60,7.4,Philip King-Nuala O'Connor,,British Broadcasting Corporation-Eagle Rock Entertainment-Isis Productions-Nederlandse Christelijke Radio-Vereniging-VH1 Television,Documentary-Music,
17646,2002.0,BaadAssss Cinema,58,6.8,Isaac Julien,,Independent Film Channel-Minerva Pictures,Documentary,
17647,2003.0,Carmen Electra's Hip Hop,,,,,,,
17648,2003.0,Beyond Re-Animator,96,5.9,Brian Yuzna,Xavier Berraondo-José Manuel Gómez-H.P. Lovecraft,Castelao Producciones-Fantastic Factory-Filmax-Vía Digital,Comedy-Horror-Sci-Fi,"Everyone's favorite mad scientist Herbert West is currently in jail after having state's evidence turned against him by his former assistant, Dan Cain. While being led away, some re-agent falls from his pocket where it is picked up by a young man who was camping nearby. The young man finds Herbert down in his jail cell and learns for himself just what the re-agent is capable of."
17649,1997.0,That Old Feeling,105,6.1,Carl Reiner,Leslie Dixon,All Girl Productions-Boy of the Year-The Bubble Factory-Universal Pictures,Comedy-Romance,"Lily and Dan are a couple who have been divorced for years. When their daughter, Molly gets married she invites them. At the reception, Lily and Dan bicker loudly so Molly asks them to leave. It's while they are alone that their banter turns into passion and they get it on. Later while Molly is having her wedding night she discovers her parents together and freaks out. The next day they run off and their partners are wondering where they are. Molly decides to try and find them and she enlists a paparazzi who's been following her mother to help find them."
17650,1995.0,Unstrung Heroes,93,6.7,Diane Keaton,Franz Lidz-Richard LaGravenese,Hollywood Pictures-Roth-Arnold Productions,Comedy-Drama,"Steven Lidz, unhappy with his home life since his mother got sick, goes and lives with his two crazy Uncles. There he changes and gets closer to his Uncles, but his parents want him home even though he is finally happy and popular."
17651,2001.0,Tum Bin,158,7.5,Anubhav Sinha,Shashank Dabral-Anubhav Sinha,Super Cassettes Industries Limited,Drama-Romance,"Shekar and Amar meet at a party where Amar asks Shekar that he should come and work with him in Canada same night Amar accidentally gets killed after he is hit by Shekar 's car,Inspector Dmello swears that he won't close the case until he catches the killer,Shekar goes to Amar 's house in Canada and confesses his father about Amar 's death but finds that his father has lost all his body senses after Amar 's death he meets Pia ,Amar's fiance whose also in depression and trying to save Amar's company Shah Industries,Shekar and Pia start working with each other and Shekar falls in love with Pia they both bring Shah Industries back on track and meet Abhi for future business same time Abhi falls in love with Pia,Pia also starts liking Shekar but decides to choose Abhi, Inspector Dmello comes from India to arrest Shekar,Shekar tells Pia that Amar died after he hit his car while confessing all this on phone to Pia a speeding car knocks Shekar following which he is admitted in hospital,Amar's father who has now gained senses tells Pia that Shekar had confessed about Amar 's death to him on very first day but he couldn't tell anyone he asks Pia to marry Shekar as they both love each other Pia goes to meet Shekar in hospital where he gets back to his senses after being hit by the car Abhi is now left alone,Inspector Dmello closes the file of Amar 's murder case and returns to India saying that Pia and Shah family need Amar the most."
17652,1958.0,Teacher's Pet,120,7.1,George Seaton,Fay Kanin-Michael Kanin,Perlberg-Seaton Productions,Comedy-Romance,"James Gannon, the hardboiled city editor of a newspaper, believes that the only way to learn the business is by way of the School of Hard Knocks, and has a very low regard for college-taught journalism, so he's not pleased when his managing editor orders him to help Erica Stone, a college professor, with her journalism class. Finding himself attracted to her, he pretends to be a student in her class, not revealing he's Gannon, whom she despises. As they bob and weave around their mutual growing attraction, they both begin to gain respect for each other's approaches to reporting news, but how will Erica react when she finds out who he really is?"
17653,2002.0,The Accidental Spy,,,,,,,
17654,1999.0,K-911,91,5.7,Charles T. Kanganis,Steven Siegel-Scott Myers-Gary Scott Thompson,Universal Pictures Home Entertainment,Action-Comedy-Crime-Mystery,"Mike Dooley has been teamed up with Jerry Lee, a German Shepherd dog, for nearly ten years, but Jerry Lee isn't as young as he once was, and Dooley's superiors suggest that maybe it's time that Jerry Lee was retired from the force. But there is a stalker who wants Dooley dead. The stalker, disgruntled crime novelist Devon Lane, became obsessed with Dooley's wife after she rejected his book, and he blames Dooley for her death. When Jerry Lee can't keep up with chasing Devon during a shootout, Captain Byers teams Dooley and Jerry Lee with a younger K9 team -- aggressive female detective Welles and her dog Zeus, a young, strong Doberman Pincher. After Dooley futilely investigates a convict he once busted, the dogs get him back on track by sniffing out Devon's storage locker. The room reveals Devon's identity to Dooley, and one of Devon's manuscripts reveals that he intends to make Dooley suffer for his words. When Devon makes a bold move by invading the precinct and taking Welles hostage, it's Dooley and Jerry Lee to the rescue. But can Jerry Lee pull off this rescue?"
17655,2001.0,10 Attitudes,87,5.3,Michael O. Gallant,Michael O. Gallant-Jason Stuart,Modern Artists-Envision Management-Gallant Entertainment,Comedy-Drama,
17656,1980.0,To Serve Them All My Days,673,8.6,Ronald Wilson-Peter Jefferies-Terence Dudley,Andrew Davies-R.F. Delderfield,British Broadcasting Corporation-Australian Broadcasting Commission,Drama,"David Powlett-Jones has just returned to England from the trenches of WWI. He was injured and shell-shocked and, after a spell in hospital he gets a job teaching in a boys boarding school in S.W. England. He is not at all sure he can do the job, but the avuncular headmaster has faith in him. David, although well educated, is just a humble lad from the Welsh valleys at heart and has to fit himself and his ideas into the heart of the English establishment."
17657,1997.0,Portishead: Roseland New York Live,93,9.0,Dick Carruthers,,Lemmon Films-Portishead,Documentary-Music,"Portishead concert in the Roseland Ballroom, New York City, on the 24th July 1997 with tracks from the albums ""Dummy"" and ""Portishead"" played by the band and a 30 piece orchestra."
17658,1994.0,The Chase,94,5.8,Adam Rifkin,Adam Rifkin,Capitol Films-Hercules Films-Twentieth Century Fox,Action-Adventure-Comedy-Crime-Romance-Thriller,"Jack Hammond is sentenced to life in prison, but manages to escape. To get away from the police he takes a girl as hostage and drives off in her car. The girl happens to be the only daughter of one of the richest men in the state. In a while the car chase is being broadcast live on every TV-channel, covering the event from helicopters, the backseat of a police car, the pavement of the highway etc."
17659,1994.0,Hello Brother,,7.4,E.V.V. Satyanarayana,Sriram L.B.-E.V.V. Satyanarayana-E.V.V. Satyanarayana,Sri Durga Arts,Action-Comedy-Drama,"After giving birth to twin sons, Deva and Raja, Mrs. Varma is separated from Raja, goes into shock and gets confined to a wheelchair abroad. Years later, in order to get a matured and sober Deva married, she, Deva, and her husband return home. It is here that Deva's life will undergo drastic changes when he gets to meet his twin - the outgoing and precocious - Raja."
17660,2004.0,Round Trip,86,6.5,Marco Ponti,Marco Ponti,Harold Film-Rai Cinema-Mikado Film-Film Commission Torino-Piemonte,Comedy,
17661,1984.0,The Times of Harvey Milk,90,8.3,Rob Epstein,Judith Coburn-Carter Wilson-Rob Epstein,Black Sand Productions-Pacific Arts-UCLA Film and Television Archive,Documentary-Biography-History,"2 Members of the San Francisco Board of Supervisors Harvey Milk & San Francisco Mayor, 'George Moscone (I)' were assassinated by recently resigned Supervisor Dan White on Monday, November 27th, 1978, approximately 8:45 AM to 9:15 AM. Milk's life leading up to his election, his successful efforts to politically represent San Francisco's gay community, and the city's reaction to the assassinations are documented with extensive news film and personal recollections."
17662,2003.0,The Guru,162,5.9,Swapan Saha,,Rose Valley Films,Action,
17663,2002.0,3-2-1 Penguins: Trouble on Planet Wait-Your-Turn,,,,,,,
17664,2002.0,Pauline and Paulette,,,,,,,
17665,1998.0,Shark Skin Man and Peach Hip Girl,108,6.9,Katsuhito Ishii,Katsuhito Ishii-Minetaro Mochizuki,Tohokushinsha Film Corporation,Mystery-Action-Thriller-Comedy,"In dreamlike mountain scenery, Toshiko makes a daring escape from her sexually warped Uncle Sonezaki. Fortunately, she met Samehada as she runs for her life, which is also escaping from some slayers. What follows is a wild chase that leads the audience into a comically violent world."
17666,2000.0,Fleeing by Night,119,7.4,Li-Kong Hsu-Chi Yin,Hui-Ling Wang-Ming-Hsia Wang,Beijing Film Studio-Beijing Rosart Film-Broadband Films-Central Motion Pictures-China Film Co-Production Corporation-Zoom Hunt International Productions,Drama-Romance,"Set in China in the 1930s, the film is about the unsettling relationship between three characters. Ing'er, the daughter of a theatre-owner, welcomes the return of Shao-dung, her fiancee and a fine cellist from America. Shao-dung soon finds himself captivated by the opera ""Fleeing By Night"" and its celebrated actor, Lin Chung, whose voice seems to articulate something within himself. While Shao-dung attempts to blend eastern and western music, Ing'er becomes torn between her affection for both men, and an awareness of the growing intimacy between them."
17667,,Eros Dance Dhamaka,,,,,,,
17668,1998.0,Secret Defense,104,7.3,Richard Benjamin,James Burton-Jamie Malanowski-Martyn Burke,Home Box Office,Comedy-War,"Air Force Lt. Col. John Burton was assigned to evaluate the usefulness of the Bradley Infantry Fighting Vehicle, an Army troop carrier/scout vehicle that, in its final redesign, was effectively a deathtrap for its occupants. Burton keeps trying to execute a proper live-fire armor test on it but is constantly subverted by his temporary commanding officer, Army Maj. Gen. Partridge, in order to get it under construction and in the field."
17669,1986.0,Desert Bloom,105,6.6,Eugene Corr,Linda Remy-Eugene Corr,Carson Productions-Columbia Pictures-Delphi IV Productions-The Sundance Institute,Drama-Family-Romance,"The story involves Rose Chismore's youth. She flashes back and remembers her coming-of-age. Her recollections are sometimes less than sweet, particularly those of her troubled and alcoholic stepfather. Her memories of Robin, her first love, are much happier, and she also recalls her colorful Aunt Starr, whose visit is fun, but also detrimental to her family's health. The setting of 1950s Nevada bomb testing is increasingly significant to the development of the story."
17670,1957.0,Dr. Seuss: The Grinch Grinches The Cat in the Hat,,,,,,,
17671,1990.0,La Femme Nikita,117,7.4,Luc Besson,Luc Besson,Gaumont-Les Films du Loup-Cecchi Gori Group Tiger Cinematografica,Action-Thriller,"An urgent life-or-death dilemma befalls Nikita--the feral street girl and violent drug addict--after killing a police officer at point blank. Hopeless, Nikita is given a new lease of life, when she reluctantly exchanges her doomed fate for a secret government program that promises to mould her into a cold-blooded assassin under the wing of her sadistic mentor, Bob. Now--with a new set of skills, a new identity, and lethally sophisticated looks--Nikita is the ultimate weapon and the perfect puppet for doing the government's dirty work; however, what happens if this trained killer chooses love over death?"
17672,2000.0,My Dog Skip,95,7.1,Jay Russell,Willie Morris-Gail Gilchriest,Alcon Entertainment-MDS Productions LLC,Comedy-Drama-Family-Sport,"A shy boy is unable to make friends in Yazoo City, Mississippi in 1942, until his parents give him a terrier puppy for his ninth birthday. The dog, which he names Skip, becomes well known and loved throughout the community and enriches the life of the boy, Willie, as he grows into manhood. Based on the best-selling Mississippi memoir by the late Willie Morris."
17673,1986.0,Trick or Treat,98,5.8,Charles Martin Smith,Rhet Topham-Michael S. Murphey-Joel Soisson,De Laurentiis Entertainment Group (DEG),Comedy-Horror-Music,"Hard rock idol Sammi Curr burns to death in a hotel fire. His biggest fan, Lakeridge High School student and resident metal head Eddie Weinbauer is devastated by the news and turns to local radio DJ ""Nuke"" for emotional support. After a heated discussion about the deceased rock star, Nuke presents Eddie with a rare demo record, the last ever recorded by Sammi and the only copy in existence. Overwhelmed by Nuke's generosity, Eddie accepts the gift without hesitation, unaware of it's dark role in things to come. After constant humiliation and a near drowning at the hands of school bully Tim Hainy and his sports jock friends, Eddie becomes enraged and vows revenge on all those who have wronged him, much to the dismay of love interest, Leslie and best friend, Roger. Alone in his room with feelings of rage and retribution racing through his mind, Eddie places the new record onto his stereo and is shocked to discover that he can communicate with the deceased rock star when it is rotated backwards. Playing upon both Eddie's loyalty and emotional vulnerability, Sammi instructs the teenager on how to get back at those who have caused him so much pain, instructions that the easily manipulated Eddie carries out, prompting the usual 'underdog gets his own back' results. At first it's all fun and games as Hainy and his cohorts get their just desserts, but when Hainy's girlfriend is nearly killed by supernatural forces, Eddie realizes that he is nothing more than a pawn in a much more sinister plot and wants out. When Eddie tries to destroy the record, an evil version of Sammi is resurrected (complete with supernatural powers) and goes on a rampage at the high school Halloween dance, turning Eddie's involvement with the devilish rock star into a spine tingling nightmare not only for the young headbanger, but for his school and hometown as well. Can Eddie stop the demonic Sammi before he sends the entire town straight to hell? One thing's for sure, the teenagers of Lakeridge High are in for a Halloween they'll never forget."
17674,1997.0,Cure,111,7.4,Kiyoshi Kurosawa,Kiyoshi Kurosawa-Kiyoshi Kurosawa,Daiei Studios,Crime-Horror-Mystery-Thriller,"A wave of gruesome murders is sweeping Tokyo. The only connection is a bloody X carved into the neck of each of the victims. In each case, the murderer is found near the victim and remembers nothing of the crime. Detective Takabe and psychologist Sakuma are called in to figure out the connection, but their investigation goes nowhere. An odd young man is arrested near the scene of the latest murder, who has a strange effect on everyone who comes into contact with him. Detective Takabe starts a series of interrogations to determine the man's connection with the killings."
17675,1999.0,The Man Show: Season 1: Vol. 2,,,,,,,
17676,2001.0,Curse of the Erotic Tiki,,,,,,,
17677,2000.0,Saiyuki,,7.8,,Katsuyuki Sumizawa-Michiko Yokote,Pierrot,Animation-Action-Adventure-Comedy,Demons and man lived together in harmony until a band of rogue demonic forces seek to resurrect a diabolical monster and a dark spiritual power covered the land. Demons no longer see mankind as friend but as food. A group of unlikely allies unite and fight to bring harmony to this dangerous land.
17678,2000.0,Deepak Chopra: Seven Spiritual Laws & The Crystal Cave,,,,,,,
17679,1999.0,Into the Thin Air of Everest: Mountain of Dreams,,,,,,,
17680,1995.0,Poirot: Hickory Dickory Dock,103,7.7,Andrew Grieve,Agatha Christie-Anthony Horowitz,Carnival Film & Television-London Weekend Television (LWT)-Picture Partnership Productions,Crime-Drama-Mystery-Thriller,"When a series of apparently minor thefts plagues a university hostelry run by Miss Lemon's sister, Poirot is recruited to investigate. Celia Austin, a pharmacological major, confesses that she is a kleptomaniac and responsible for most of the thefts but denies stealing several objects including a stethoscope, light bulbs, and a student rucksack. Furthermore, she claims to know the other thief and vows to help return the missing items. Unfortunately someone substitutes an overdose of morphine for one of her sleeping powders, and she takes the identity of the thief to the grave. Japp connects the murderer's m.o. with a cold case he had investigated ten years earlier, but the prime suspect in that crime, a powerful statesman, now lies dying in a local hospital. Despite numerous obstacles, Poirot is able to link the killing to an international diamond smuggling ring but not before the murderer claims more victims."
17681,2000.0,Bread and Tulips,114,7.4,Silvio Soldini,Silvio Soldini-Doriana Leondeff-Silvio Soldini,Monogatari-Istituto Luce-Rai Cinema-Amka Films Productions-Televisione Svizzera Italiana-Ministero per i Beni e le Attività Culturali (MiBAC),Comedy-Romance,"Life is often just ""for sake of"" and we need to know about it and want to benefit when we are presented with the occasion to. A bit for ""sake of"", a bit for choice, Rosalba, young and apart from anything a housewife of Pescara, during a bus trip after she found herself alone and...forgotten in a highway café, decides not to wait for her husband and sons to come back to pick her up but instead decides to find her own way home. She is a little offended that she has been forgotten by her family and has been told by her husband to stay put so, rebelling a little she finds herself hitch-hiking direct for Venice. Her adventure in Venice begins meeting strange but fascinating people. Fermo; an anarchistic florist, Grazia; a masseuse and Fernando; a waiter from Iceland that speaks his own language of Italian."
17682,1998.0,Buffy the Vampire Slayer: Season 3,,,,,,,
17683,2002.0,Die Another Day: Bonus Material,,,,,,,
17684,1992.0,Sherlock Holmes: The Master Blackmailer,102,7.4,Peter Hammond,Jeremy Paul-Arthur Conan Doyle,Granada Television-WGBH,Crime-Drama-Mystery-Thriller,"The master sleuth must deal with the menace of Charles Augustus Milverton, an art dealer who has a profitable sideline as a blackmailer with much of London's high society in his grip. Unfortunately, he is no amateur at his line of work and Holmes must use all his cunning and skill in some risky operations to foil this criminal."
17685,1988.0,Alice,86,7.5,Jan Svankmajer,Lewis Carroll-Jan Svankmajer,Channel Four Films-Condor Films-Hessischer Rundfunk-Schweizerische Radio- und Fernsehgesellschaft,Animation-Adventure-Fantasy-Horror-Thriller,"A memorably bizarre screen version of Lewis Carroll's novel 'Alice's Adventures in Wonderland', mixing one live actor (Alice) with a large variety of stop-motion animated creatures, ranging from the complex (the White Rabbit) to the incredibly simple (the Caterpillar, consisting of a sock, a couple of glass eyes and a pair of false teeth). The original story is followed reasonably faithfully, though those familiar with this director's other films won't be the least bit surprised by the numerous digressions into Svankmajer territory, living slabs of meat and all. As the opening narration says, it's a film made for children... perhaps?"
17686,1989.0,Common Threads: Stories from the Quilt,79,8.0,Rob Epstein-Jeffrey Friedman,Rob Epstein-Jeffrey Friedman-Cindy Ruskin,Couterie-Home Box Office-Telling Pictures,Documentary-Biography-History,This film recounts the lives and deaths of various victims of AIDS who are commemorated in the AIDS quilt. It is a massive cloth collecting each piece as a memorial for each victim of the disease to both show the death toll and to show the humanity of the victims to those who would rather demonize them.
17687,1997.0,Oz: Season 3,,,,,,,
