id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
3672,1985,My Science Project,94,6.0,Jonathan R. Betuel,Jonathan R. Betuel,Silver Screen Partners II-Touchstone Pictures,Action-Adventure-Comedy-Sci-Fi,"Michael and Ellie break into a military junkyard to find a science project for Michael's class, and discover a strange glowing orb which absorbs electricity. When the orb begins to blend past, present, and future, its up to Michael and Ellie to stop the orb and save mankind."
3673,1998,Coming Home,101,6.9,Giles Foster,John Goldsmith-Rosamunde Pilcher,Yorkshire Television-Portman Entertainment Group-Tele München Fernseh Produktionsgesellschaft-Zweites Deutsches Fernsehen-Österreichischer Rundfunk,Drama-Romance-War,"Young Judith Dunbar is a quiet, gentle voiced teenager in the 1930s, relegated to a life at boarding school thanks to her colonial parents. Judith becomes adopted into the family of her best friend, young Loveday Carey Lewis, after the death of her aunt and guardian, Louise Forrester. Judith falls in love with the family, their home, Nancherrow, and Loveday's older brother Edward. When war strikes, Judith and the Carey-Lewis family all suffer, as Judith loses her family, and Loveday her fiancé; Gus. Judith muddles through the war losing Edward and aunt Lavinia in the process. But the war draws to a close, and Judith finds new romance, and Loveday suffers the consequences of a very hard decision, as she is forced to choose between Gus whom she loves, and her husband, Walter, the father of her young boy Nathaniel."
3674,1998,Cats: The Ultimate Edition,,,,,,,
3675,2002,The Guys,84,6.5,Jim Simpson,Anne Nelson-Anne Nelson-Jim Simpson,ContentFilm-Open City Films,Drama,"Adapted from a stage play by Anne Nelson, a drama centering on a slice of the aftermath of the 9/11 tragedy. Nick, a fire captain, who lost eight men in the collapse of the World Trade Center, enlists help from an editor, Joan, to prepare their eulogies. Nick builds a relationship with Joan, who helps him put together the difficult, heartfelt speeches that he must deliver with honor, humor and poise--all the while, navigating his way through his own emotional response."
3676,1995,The Wanderers,,,,,,,
3677,2000,Sesame Street: Let's Make Music,40,,Emily Squires,Nancy Sans,Children's Television Workshop,Short-Comedy-Musical,
3678,2000,House Party 4: Down to the Last Minute,,,,,,,
3679,2002,Commanding Heights: The Battle for the World Economy,360,8.1,William Cran-Greg Barker,Greg Barker-William Cran-Daniel Yergin,,Documentary-History,
3680,1995,Hackers,107,6.2,Iain Softley,Rafael Moreu,United Artists-Suftley,Comedy-Crime-Drama-Thriller,Dade Murphy was a hacker even as a kid in Seattle. He got arrested for the computer virus that he planted and was banned from using any computer until the age of 18.Then he moves to New York to meet a group of hackers. He also falls in love with Kate Libby.
3681,1997,Hav Plenty,92,6.6,Christopher Scott Cherot,Christopher Scott Cherot,Edmonds Entertainment Group-Wanderlust Pictures Inc.-e2 Filmworks,Comedy,"Lee Plenty is an almost broke would-be novelist and Havilland Savage is rich and very beautiful woman and his friend. When she invites him to her home for New Year's Eve, they start to build up a romance."
3682,1998,Dennis the Menace Strikes Again,75,4.4,Charles T. Kanganis,Hank Ketcham-Jeff Schechter-Tim McCanlies,Outlaw Productions-Warner Bros. Family Entertainment,Family-Comedy,"Hey, Mr. Wilson! It's another Dennis the Menace movie! The day starts out fine, it's Mr. Wilson's birthday and guess who shows up uninvited? Dennis and a few of his bug friends. After getting a cake in the face and falling down the stairs in a wagon, Mr. Wilson wishes Dennis had another old man to bother. His prayers are answered when Dennis' grandfather comes over announcing he's gonna move in! So once again all is fine until Mr. Wilson finds out he's getting old and Grandpa can do everything better than Mr.Wilson. One day at an amusement park, Mr. Wilson meets The Professor and his assistant Sylvester who claim to be specialists in making people younger--for a price. It's a scam but Mr. Wilson is to naive to know. Well the first few attempts at decreasing Mr. Wilson's age fail, thanks to Dennis. Mr. Wilson tries to do things better than Grandpa when he follows them to the swimming pool but he fails. But it's young Dennis who catches the swindlers at their own game when Wilson wants to sell his house and Professor and Sylvester show up disguised as plumbers, electricians, realty men, exterminators, and what-have-you and make large holes in Mr. Wilson's house--not to mention his check book, but it's Dennis to the rescue and everyone is happy. Sometime later, Grandpa takes Dennis to the Grand Canyon in Grandpa's motor home. The mistake: The motor home is parked awful close to the canyon and it's wheels are stopped with a rock, which Dennis collects while rock hunting. Back at home, Mr. and Mrs. Wilson watch Grandpa getting rescued from the Grand Canyon and Mr. Wilson proclaims,""He's a menace!"""
3683,2001,Gale Force,,,,,,,
3684,1964,Goldfinger,110,7.7,Guy Hamilton,Richard Maibaum-Paul Dehn-Ian Fleming,Eon Productions,Action-Adventure-Thriller,"James Bond (Sir Sean Connery) is back and his next mission takes him to Fort Knox, where Auric Goldfinger (Gert Fröbe) and his henchman are planning to raid Fort Knox and obliterate the world economy. To save the world once again, Bond will need to become friends with Goldfinger, dodge killer hats, and avoid Goldfinger's personal pilot, the sexy Pussy Galore (Honor Blackman). She might not have feelings for Bond, but will 007 help her change her mind?"
3685,2000,Scooby-Doo's Spookiest Tales,,,,,,,
3686,2001,Good Advice,93,6.2,Steve Rash,Daniel Margosis-Robert Horn,Emmett/Furla/Oasis Films-Evolution Entertainment-Kingman Films International,Comedy-Romance,"Ryan is a womanizing stockbroker whose unethical business practices cost him his job and his trader's license. Unable to find another job, he is forced to move in with his equally self-involved (and completely oblivious) girlfriend, Cindy, an insensitive advice columnist on the cusp of losing her own job due to her poor advice and slow work habits. Finding that the truth behind his moving in has nothing to do with romance, Cindy runs off with another man. Ryan decides to stay in the apartment and earn a living by doing Cindy's job. Ryan establishes himself with Cindy's editor, Page, as Cindy's go-fer, collecting Cindy's paychecks and mail and delivering ""her"" columns. Initially as hopelessly inept as Cindy in giving advice, he nearly gets the column canceled. However, he rapidly grows into the job and the combination of forced introspection, research and the growing knowledge that he is touching other people's lives transforms him. The column becomes an amazing success. Ryan finds his initially superficial attraction to Page growing into love, but he cannot reveal his feelings while he is a deceptive fraud. Meanwhile, Cindy becomes aware of ""her"" growing fame, and returns to cash in, at the same time that the owner of a rival newspaper chain attempts to force Page to sell ""Cindy's"" column to him."
3687,2005,Beautiful Boxer,,,,,,,
3688,2001,WTC: The First 24 Hours,,,,,,,
3689,2005,The Amityville Horror,90,6.0,Andrew Douglas,Scott Kosar-Jay Anson-Sandor Stern,Metro-Goldwyn-Mayer (MGM)-Dimension Films-Platinum Dunes-Radar Pictures,Drama-Horror-Mystery-Thriller,"In December 1975, George and Kathy Lutz along with their three children move into an elegant Long Island house. What they don't know is that the house was the site of a horrific mass murder a year before. They decide to keep the house and attempt to keep the horror in the past, but are now haunted by a murderous presence. This is until, George starts to behave weirdly and their daughter, Chelsea starts to see people. What follows is 28 days of sheer, unbridled terror for the family with demonic visions of the dead. Based on the true story of George and Kathy Lutz, The Amityville Horror remains one of the most horrifying haunted house stories ever told - because it actually happened."
3690,2003,Roast of Denis Leary: Uncensored,99,6.7,John Fortenberry,David Feldman,Apostle,Comedy,
3691,1987,Slumber Party Massacre II,77,4.5,Deborah Brock,Deborah Brock,Concorde Pictures,Comedy-Horror-Music,"Courtney, the younger sister of the ""new girl across the street"" in the first film is all grown up now, but suffers from nightmares about the Big Wet Incident. She and the other members of her female rock group go to a condo for the weekend to play music and have fun with their boyfriends. Courtney's dreams are of her sister, who is in a mental institution, warning her of having sex, and the dreams begin to spill into real life, threatening Courtney and her friends as they begin experiencing an attrition problem."
3692,1926,Mother (Russian Silent),,,,,,,
3693,1965,Sword of the Beast,85,7.6,Hideo Gosha,Hideo Gosha-Eizaburo Shiba,Shochiku-Shochiku-Fuji Company,Action-Drama,"Gennosuke, a clan retainer, kills one of the clan ministers as part of a plot to achieve reform. He is pursued by his former comrades, each hoping to complete the vendetta put on Gennosuke by the clan. With the help of a master swordsman, Yamane, Gennosuke has a chance at survival."
3694,1980,Air Crew,144,7.6,Aleksandr Mitta,Yuli Dunsky-Valeri Frid-Aleksandr Mitta,Mosfilm,Action-Drama-Thriller,"This movie is about a crew of a passenger plane and consists of two parts. The first part tells about personal lives of the characters, their successes and failures, relationships inside their families and between each others. The second part has them land the plane in the airport of a city called Bidri, which was damaged by an earthquake. They try to fly people to safety, but just as they land, another earthquake hits, and now the chances of a successful takeoff are slim..."
3695,1996,The Secret Agent,95,5.7,Christopher Hampton,Joseph Conrad-Christopher Hampton,Twentieth Century Fox-Capitol Films-World Film Music Limited,Drama-Thriller,"London of the late 19th century is a haven for political exiles of all sorts - refugees, partisans, anarchists. Verloc has made his living spying for the Russian government, an agent provocateur of sorts, while simultaneously providing information to the London police, specifically Chief Inspector Heat. When the new Russian ambassador demands he prove his worth or lose his salary, Verloc sets off a tragic chain of events that involves his pretty young wife Winnie, her intellectually disabled brother Stevie, and a figure called the Professor, whose fascination with explosives and destruction makes him the person to call on when Verloc needs a bomb."
3696,1998,The Impostors,101,6.5,Stanley Tucci,Stanley Tucci,First Cold Piece-Fox Searchlight Pictures,Comedy,"In an attempt to resurrect the slapstick comedy of Laurel and Hardy or The Marx Brothers, Stanley Tucci and Oliver Platt team-up as two out-of-work actors who accidentally stowaway on a ship to hide from a drunken, belligerent lead actor who has sworn to kill them for belittling his talents. Of course, the lead actor end up on the ship as well. Also, a madman (Tony Shalhoub) plots the destruction of the ship and Steve Buscemi is a depressed, suicidal lounge singer named Happy Frank."
3697,2002,Proof Positive,,,,,,,
3698,1970,Ned Kelly,100,5.1,Tony Richardson,Ian Jones-Tony Richardson,Woodfall Film Productions,Biography-Crime-Drama-History-Western,"Based on a true story, Ned Kelly is unable to support his family in the Australian outback, he turns to stealing horses in order to make money. He gets more deeply drawn into the outlaw life, and eventually becomes involved in murders. Based on the life of famed 19th-century Australian outlaw Ned Kelly."
3699,1977,The Richard Pryor Show,60,7.6,,David Banks-Jeffrey Barron-Booker Bradshaw,Burt Sugarman Productions,Comedy,
3700,2002,Why the Towers Fell: Nova,56,7.0,Garfield Kennedy-Larry Klein,Garfield Kennedy-Larry Klein,British Broadcasting Corporation (BBC)-WGBH,Documentary-Biography,"In the aftermath of the collapse, the questions came quickly and urgently: was it inevitable that such a severely damaged structure would completely collapse? Or was there something about the building's design or construction that made it especially susceptible to failure? What exactly caused that failure-fire, heat, internal damage? Was the evacuation plan adequate enough to save the maximum number of lives? And are other tall buildings just as vulnerable to collapse when the blast is great and the fire uncontrolled? In the gray wasteland of smoke and dust and mangled steel that was once the third tallest building in the world, forensic engineers began sifting the wreckage for clues and answers to these and other structural truths. This blue-ribbon team of engineers is nearing the end of its task, and NOVA has been there from the beginning, following its investigation of the causes of the calamity. Why the Towers Fell presents the engineers' conclusions in the most definitive explanation yet of how and why the towers collapsed. But the Twin Towers weren't the only buildings that collapsed. Standing well over a city block from Trade Center Tower #1, a forty-eight-story glass and steel structure known simply as Building #7 did not seem to suffer structural damage from the collapsing towers but nonetheless crashed to the ground after several hours of severe and uncontrolled fire. Since Building #7 is a typical glass and steel building and seems to have collapsed from fire alone, does this mean that office workers the world over are far more vulnerable than anyone ever imagined? Featuring many of this country's best structural engineers including Gene Corley, the lead investigator on the Oklahoma City bombing; Charles Thornton, the builder of the Petronas Towers (the world's tallest building); and Mark Loiseaux, the leading expert on the ""purposeful"" demolition of big buildings, the program takes viewers through the process by which these professionals came to understand the how's and why's of one of modern America's greatest tragedies. Also presented are several of the buildings' survivors, who tell compelling real-life stories of their harrowing journeys to safety, including three firemen who miraculously escaped death as Tower #2 collapsed around them. With rare, video-enhanced footage showing details of the buildings' structural damage never before seen on TV, and detailed animation sequences that let viewers ""see through"" the buildings to the damage that had occurred inside, this NOVA is one of its most harrowing and memorable hours."
3701,1944,The Fighting Seabees,100,6.6,Edward Ludwig,Borden Chase-Æneas MacKenzie-Borden Chase,Republic Pictures (I),Drama-Romance-War,"Construction workers in World War II in the Pacific are needed to build military sites, but the work is dangerous and they doubt the ability of the Navy to protect them. After a series of attacks by the Japanese, something new is tried, Construction Battalions (CBs=Seabees). The new CBs have to both build and be ready to fight."
3702,2004,Halloweentown High,82,6.3,Mark A.Z. Dippé,Paul Bernbaum-Dan Berendsen,Disney Channel-Reel FX Creative Studios,Comedy-Family-Fantasy,"Marnie and her friends from Halloweentown are back in this made-for-cable feature. Marnie is a teenage witch living with her family of supernatural beings in the village of Halloweentown. Marnie and her pals are interested in attending high school in the nearby mortal community, where they'll be able to spend more time with kids their age, and with the help of her grandmother Aggie, she's able to convince the town council to go along with the suggestion. However, there's a catch -- if anything dangerous happens as a result of their presence in the mortal school, Marnie and her friends will lose their magical talents. Trouble does make its way to the school, but not in a way anyone expected -- the Knight of the Iron Dagger comes to the mortal world determined to wipe out Marnie and her magical companions."
3703,2003,Ripley's Game,,,,,,,
3704,2000,Ditto,110,7.2,Jeong-kwon Kim,Jin Jang,,Drama-Romance-Sci-Fi,
3705,2000,Directors: Martin Scorsese,60,7.6,Robert J. Emery,Robert J. Emery,American Film Institute-Wellspring Productions-WinStar Productions,Documentary-Biography,
3706,2003,Dixie Chicks: Top of the World,85,7.5,Luis Lopez-Darrin Roberts,,LargeLab,Music,
3707,1993,White Wolves: A Cry in The Wild 2,90,5.8,Catherine Cyran,Catherine Cyran,,Action-Adventure-Family,"A two-week trek through the Cascade Mountains tries the survival instincts of five adventurous teenagers. At first, it's all a good time. Shooting the rapids, exploring caves and making new friends. But when an accident occurs, Mother Nature raises the stakes and challenges the hikers to the greatest test of their young lives."
3708,1988,The Beast,,,,,,,
3709,1998,Jerry & Tom,107,6.6,Saul Rubinek,Rick Cleveland-Rick Cleveland,Lions Gate Films,Comedy-Crime-Drama,"Tom and Jerry are two hit men, they work by day at a third-rate second-hand car dealership. Tom is a veteran and Jerry is a novice in their business, and their attitude toward their profession differs a lot. It shows when Tom is required to kill his old friend Karl."
3710,1987,Flowers in the Attic,93,5.7,Jeffrey Bloom,Virginia C. Andrews-Jeffrey Bloom,Fries Entertainment,Drama-Mystery-Thriller,"After the death of her husband, a mother takes her kids off to live with their grandparents in a huge, decrepit old mansion. However, the kids are kept hidden in a room just below the attic, visited only by the grandmother, and their mother, who becomes less and less concerned about them and their failing health, and more concerned about herself and the inheritance she plans to win back from her dying father, to the point of murder..."
3711,1975,Mother Kusters Goes to Heaven,120,7.7,Rainer Werner Fassbinder,Rainer Werner Fassbinder-Kurt Raab-Heinrich Zille,Filmverlag der Autoren-Tango Film,Drama,"Frau Kusters is preparing dinner late one seemingly ordinary afternoon in her seemingly ordinary kitchen in Frankfurt, Germany. Mrs. Kusters wants to add canned sausages to the stew, her annoying daughter-in-law thinks otherwise. The point, we soon find out, is moot: Mr. Kusters has murdered the personnel director at the soap factory where he works before committing suicide."
3712,2000,Il Mare,105,7.7,Hyun-seung Lee,Eun-Jeong Kim-Tae-Yeon Won-Ji-na Yeo,Blue Cinema-CJ Entertainment-Dream Venture Capital-Sidus-UniKorea Pictures,Drama-Fantasy-Romance,"Eun-joo moves out of her house ""Il Mare"", leaving behind a Christmas card for the eventual new owner of the house in 1999. In it she asks him/her to forward any mail of hers to her new address in the city. It is 1997 and Sung-hyun, the first owner of ""Il Mare"" is moving in and finds in his mailbox the Christmas card from Eun-joo. Thinking it was a joke, Sung-hyun leaves her a letter telling her so and reminds her that its 1997 not 1999. Eventually the two realize that they are separated by two years of time but can somehow communicate through the mailbox and begin to form a friendship through their letters"
3713,2004,Saw,103,7.6,James Wan,Leigh Whannell-James Wan-Leigh Whannell,Evolution Entertainment-Saw Productions Inc.-Twisted Pictures,Crime-Horror-Mystery-Thriller,"Waking up in a bathroom, two men, Adam and Dr. Lawrence Gordon, discover they have been captured by the infamous Jigsaw Killer. The men must escape before time runs out, otherwise, they will face the deadly consequences."
3714,2005,The Ballad of Jack and Rose,112,6.7,Rebecca Miller,Rebecca Miller,IFC Productions-Initial Entertainment Group (IEG)-Elevation Filmworks-Jack and Rose Productions,Drama,"1986. Jack Slavin, an engineer by trade, and his mid-teen daughter Rose Slavin live in virtual isolation on what was once a commune that Jack and a group of others built in 1968 on sparsely populated Marsh Island off the U.S. east coast. Rose's mother abandoned them when Rose was five. Jack has passed to Rose a sense of ecological preservation, placing them at odds with Marty Rance, who is building a housing complex on the island on a wetlands. They are able to live this life on the commune property in their ecological bliss due to a sizable inheritance, Jack who will occasionally take out his checkbook in order to solve whatever problem he may be facing. Jack also took Rose out of school when she was eleven as he didn't believe in what the traditional school system was teaching. Their quiet life together is threatened by the fact that Jack has a heart condition which will probably kill him sooner than later. Wanting to ensure that Rose is taken care of after his passing, Jack makes the unilateral decision to ask Kathleen, a woman who he has been dating for four months, to move in, along with her two mismatched sons, half-brothers Rodney and Thaddius who don't much like each other. Jack tries to pass Kathleen and her sons to Rose as ""an experiment"" and the three of them solely as ""guests"", rather than the reality of them truly moving in. Kathleen, who had never met Rose before, agreed in her savior complex and in truly loving Jack, knowing fully the reasons for he asking her. These changes deeply affect Rose, who has had Jack all to herself for the better part of her life - she who threatens to commit suicide after Jack dies - and comes at a key point in her own life as she is just starting to explore her sexuality."
3715,1985,Commando,90,6.7,Mark L. Lester,Jeph Loeb-Matthew Weisman-Steven E. de Souza,SLM Production Group-Silver Pictures-Twentieth Century Fox,Action-Adventure-Thriller,"A retired special agent named John Matrix led an elite unit and has left the armed forces to live in a secluded mountain home with his daughter Jenny. But now he is forced out of retirement when his daughter is kidnapped by a band of thugs intent on revenge! Unbeknownst to Matrix, the members of his former unit are being killed one by one. Even though Matrix' friend General Franklin Kirby gives Matrix armed guards, attackers manage to kidnap Matrix and Jenny. Matrix learns that Bennett, a former member of his Matrix' unit who was presumed dead has kidnapped him to try to force Matrix to do a political assassination for a man called Arius (who calls himself El Presidente), a warlord formerly bested by Matrix who wishes to lead a military coup in his home country. Since Arius will have Jenny killed if Matrix refuses, Matrix reluctantly accepts the demand."
3716,1988,The Big Blue,168,7.6,Luc Besson,Luc Besson-Luc Besson-Robert Garland,Gaumont-Les Films du Loup,Adventure-Drama-Sport,"Enzo and Jacques have known each other for a long time. Their friendship started in their childhood days in the Mediterranean. They were not real friends in these days, but there was something they both loved and used to do the whole day long: diving. One day Jacques' father, who was a diver too, died in the Mediterranean sea. After that incident Enzo and Jacques lost contact. After several years, Enzo and Jacques had grown up, Johanna, a young clerk in an insurance office, has to go to Peru. There she meets Jacques who is being studied by a group of scientists. He dives for some minutes into ice-cold water and the scientists monitor his physical state that is more like a dolphin than human. Johanna can not believe what she sees and gets very interested in Jacques but she's unable to get acquainted with him. Some weeks later back in her office, she finds out that Jacques will be competing in a diving championship that takes place in Taormina, Sicily. In order to see Jacques again she makes up a story so the firm sends her to Italy for business purposes. In Taormina there is also Enzo, the reigning diving world champion. He knows that only Jacques can challenge and probably beat him. This time Johanna and Jacques get closer, but Jacques, being more a dolphin than man, cannot really commit and his rivalry with Enzo pushes both men into dangerous territory..."
3717,1944,The Miracle of Morgan's Creek,,,,,,,
3718,2000,Christina's House,97,4.1,Gavin Wilding,Stuart Allison,Christina's House Productions-Hilltop Entertainment-Rampage Entertainment,Drama-Mystery-Thriller,"The teenager Christina, her younger brother Bobby, and their father James Tarling moves to a rented house in a small town in Washington to be close to Christina's mother Joanne, who is interned in an asylum. The house is being repaired by Howie Rhodes and Christina has a boy friend, the bad boy Eddy Duncan. While in the house, Christina hears noises and has a permanent feeling that another person lives there, but her father believes it is the structure being settled. When two teenagers vanishes, the weird sheriff Mark Sklar visits the Tarling family, since the last place the teenagers were seen alive was nearby their home. When a dead body is found in a river close to the house, the sheriff investigates the place, trying to find the guilty for the crime."
3719,1941,The Best of Abbott & Costello: Vol. 1,,,,,,,
3720,1988,Ronin Warriors: Collection,,,,,,,
3721,1996,Sacred Silence,114,6.1,Antonio Capuano,Antonio Capuano-Antonio Capuano,A.M.A. Film-Istituto Luce-GMF-Mediaset,Crime-Drama-Romance,A young priest crusades against organized crime in his Naples neighbourhood but falls in love with a 13-year old boy. It's the chance the gangsters were waiting for to get rid of the thorn in their side. Will they be able to force the boy to accuse the priest of sexual harassment and have his reputation destroyed?
3722,1999,Luminarias,100,3.7,José Luis Valenzuela,Evelina Fernández-Evelina Fernández,July Street Entertainment-Sleeping Giant Productions,Comedy-Romance,"Welcome to Luminarias-where hot spicy dish gets served up with a Latin twist by four successful friends from East LA...with very discriminating taste in men! When separated divorce attorney Andrea finds herself guilty of falling for her white and Jewish opposing council, her three single friends choose sides in the ongoing and often hilarious debate over race and sex. As they discover just how much negative stereotypes color their relationships with men-and even with each other-it becomes clear that the search for Mr. Right is not exactly black and white!"
3723,1998,The Quiet Family,101,7.1,Jee-woon Kim,Jee-woon Kim,Myung Film Company Ltd.,Comedy-Crime-Horror,"A family decides to buy a lodge in a remote hiking area. Their first customer commits suicide and the distraught family buries his body to avoid the bad publicity. But their luck gets worse, the bodies start piling up, and the family becomes frantic to rectify the situation."
3724,2002,Project Greenlight: Season 2,,,,,,,
3725,1988,The Seventh Sign,97,5.9,Carl Schultz,Clifford Green-Ellen Green,TriStar Pictures-Interscope Communications-ML Delphi Premier Productions,Drama-Fantasy-Horror-Thriller,"In Haiti, the sea and its lifeforms die; in the Middle East, a town is frozen. These are signs of the Apocalypse and the Vatican is investigating, but Father Lucci advises that these omens are a hoax or technologically explained. In California, housewife Abby Quinn is pregnant and the delivery is scheduled on February 29, a leap year. Her husband, lawyer Russell Quinn, is defending a weird case of teenager Jimmy Szaragosa, who killed his parents, saying that it was because he was following the Word of God. Meanwhile, Abby rents a garage apartment to the mysterious David Bannon. The hopeless Abby has strange nightmares and soon finds that around the world there are signs of the Apocalypse in accordance with the Book of Revelation. She learns also that David Bannon is Jesus and has returned; Father Lucci is the Pilate's porter Cartaphilus who was doomed to wander the Earth for eternity; and she is a woman who tried to help Jesus. Further, she is the Seventh Sign and the Apocalypse will happen when her baby is stillborn. What can she do to save her unborn son and mankind?"
3726,1999,Meat Loaf: VH1 Storytellers,,,,,,,
3727,1987,Rich and Famous,104,6.3,Taylor Wong,Stephen Shiu-Manfred Wong,Golden Harvest Company-Johnny Mak Productions-Win's Movie Productions Ltd.,Action-Crime-Drama-Thriller,
3728,1993,So I Married an Axe Murderer,93,6.4,Thomas Schlamme,Robbie Fox,TriStar Pictures-Fried/Woods Films,Comedy-Romance,"Charlie, a poet, hasn't had much luck with women, but then he meets Harriet, the girl of his dreams.. or is it his nightmares. Charlie begins to suspect that Harriet is Ms X, a woman who marries then kills her husbands."
3729,2000,Devil Man,,,,Gô Nagai,,Action,
3730,1998,Elizabeth,124,7.5,Shekhar Kapur,Michael Hirst,PolyGram Filmed Entertainment-Working Title Films-Channel Four Films,Biography-Drama-History,"This film details the ascension to the throne and the early reign of Queen Elizabeth the First, as played by Cate Blanchett. The main focus is the endless attempts by her council to marry her off, the Catholic hatred of her and her romance with Lord Robert Dudley."
3731,1999,Sooryavansham,168,6.2,E.V.V. Satyanarayana-Pranavanand,Aadesh K. Arjun-E.V.V. Satyanarayana-Vikraman,Padmalaya Combines,Action-Drama,"Due to the respects he has for his subjects; Thakur Bhanu Pratap Singh rules over his region with fairness and thus any decision he makes on behalf of the villagers holds weight. He lives with his wife Sharda, three sons with Heera being the youngest son, who is uneducated and for this very reason he is black-listed by his dad. When Heera abducts a girl name Radha from a respectable family and marry her this defame his family more prompting Bhanu Pratap to turn him out of the house. In a short while Heera and his wife Radha struggles to make ends; with the advent of a bus service Heera is now a wealthy man and Radha is now the collector. He continues to climb the ladder of success by inaugurating a charitable hospital in his dad's name but another calamity destructs him when he became the prime suspect for poisoning his dad's Kheer."
3732,2004,The Lost Angel,,,,,,,
3733,1963,Spencer's Mountain,118,7.1,Delmer Daves,Earl Hamner Jr.-Delmer Daves,Warner Bros.,Drama-Family,"Clay Spencer is a hard-working man who loves his wife and large family. He is respected by his neighbors and always ready to give them a helping hand. Although not a churchgoer, he even helps a newly arrived local minister regain his flock after he and Clay get into a bit of trouble. If he has one dream in life it's to build his wife Olivia a beautiful house on a piece of land he inherited on Spencer's mountain. When his eldest son, Clayboy, graduates at the top of his high school class and has the opportunity to go to college, Clay has only one option left to him."
3734,1999,Gorgeous,121,6.1,Vincent Kok,Jackie Chan-Ivy Ho-Vincent Kok,GH Pictures-Golden Harvest Company-Golden Harvest Pictures,Action-Comedy-Romance,"A Taiwanese girl named Bu has just been proposed to. While pondering the proposal, she finds a message in a bottle which inspires her go to Hong Kong to meet the guy, Albert, who wrote the message. However, she finds out that Albert is gay. A successful playboy businessman CN, and Howie have been rivals in love and business since school days. Howie finds out that CN is dating his girl and also trying to take over his company. Howie tells his guys to teach CN a lesson. Bu happens to be there and saves CN, but decides to fake her identity and scheme to make him fall in love with her. In the meantime Howie, who wants to teach CN a humiliating lesson, hires a highly trained foreign fighter to beat him."
3735,2004,Confessions of an American Girl,,,,,,,
3736,1968,The Green Berets,142,5.7,Ray Kellogg-John Wayne-Mervyn LeRoy,James Lee Barrett-Robin Moore,Batjac Productions,Drama-War,"U.S. Special Forces troops (""Green Berets"") under the command of Colonel Mike Kirby defend a firebase during the Vietnam war. War correspondent George Beckwith accompanies Kirby and objects to both the war and the means by which it is executed. Kirby's firebase is overrun and his troops fight bravely to retake it. Kirby and a select group of his men are then ordered on a special mission to capture a high-level Viet Cong officer."
3737,2003,Gacy,88,4.7,Clive Saunders,Clive Saunders-Clive Saunders-David Birke,Beartooth Productions-DEJ Productions-Peninsula Films-Rillington Productions,Biography-Crime-Drama-Horror-Thriller,"Wisconsin, 1953. John Gacy, Sr. forces his fat teenage son to have sexual relations with him during a fishing trip. Iowa, 1968. The adult John Wayne Gacy Jr. is convicted of sodomy and after 18 months he is released and settles in Des Plaines near Chicago. From 1972, John Wayne Gacy, Jr. grows up as a respected family father and businessman, even tipped for a political career with the Democrats. Alas, while he loudly abhors homosexuality, the monster uses the crawl space under his home for the vice of his abusive father: over 30 innocent boys and teenagers end up buried there, after horrible abuse ending in torturous death, causing it to reek unspeakably, being full of insects decomposing the stream of young corpses. Some victims worked for him, others he just picked up 'for fun' or lured in under various pretenses."
3738,1998,The Godson,100,3.1,Bob Hoge,Bob Hoge,Shoreline Entertainment-Three Spear Productions,Comedy-Crime,"After the death of his older brother, Giuseppe ""The Guppy"" Calzone (Kevin McDonald) becomes head of the Calzone Mob Family. His aging father (Dom DeLuise) knows his son is not cut out for the job, so he sends him to ""Mafia University."" The head of a rival Mafia Family (Rodney Dangerfield) sees this an opportunity to strike and bring the Calzone Family to its knees. Surrounded by danger, double-crossing and pasta, THE GODSON proves that some wise guys just aren't so smart."
3739,1991,Conagher,94,7.5,Reynaldo Villalobos,Louis L'Amour-Jeffrey M. Meyer-Sam Elliott,Imagine Entertainment-TNT-Turner Pictures,Western,"Mrs. Evie Teale is struggling to stay alive while raising her two children alone on a remote homestead. Conn Conagher is an honest, hardworking cowboy. Their lives are intertwined as they fight the elements, Indians, outlaws, and loneliness."
3740,1931,Dracula,75,7.6,Tod Browning-Karl Freund,Bram Stoker-Hamilton Deane-John L. Balderston,Universal Pictures,Fantasy-Horror,"After a harrowing ride through the Carpathian mountains in eastern Europe, Renfield enters castle Dracula to finalize the transferral of Carfax Abbey in London to Count Dracula, who is in actuality a vampire. Renfield is drugged by the eerily hypnotic count, and turned into one of his thralls, protecting him during his sea voyage to London. After sucking the blood and turning the young Lucy Weston into a vampire, Dracula turns his attention to her friend Mina Seward, daughter of Dr. Seward who then calls in a specialist, Dr. Van Helsing, to diagnose the sudden deterioration of Mina's health. Van Helsing, realizing that Dracula is indeed a vampire, tries to prepare Mina's fiance, John Harker, and Dr. Seward for what is to come and the measures that will have to be taken to prevent Mina from becoming one of the undead."
3741,2000,The Who: Live at the Royal Albert Hall,115,8.7,David Barnard,,Mission Television Productions,Documentary-Music,"As the leader of the Jam, Paul Weller fronted the most popular British band of the punk era, influencing legions of English rockers ranging from his mod revival contemporaries to the Smiths in the '80s and Oasis in the '90s. During the final days of the Jam, he developed a fascination with Motown and soul, which led him to form the sophisti-pop group the Style Council in 1983. As the Style Council's career progressed, Weller's interest in soul developed into an infatuation with jazz-pop and house music, which eventually led to gradual erosion of his audience."
