id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
1707,2004,Outfoxed: Rupert Murdoch's War on Journalism,75,7.6,Robert Greenwald,,Carolina Productions-MoveOn.Org,Documentary,
1708,1936,Modern Times,87,8.5,Charles Chaplin,Charles Chaplin,Charles Chaplin Productions,Comedy-Drama-Family-Romance,"Chaplin's last 'silent' film, filled with sound effects, was made when everyone else was making talkies. Charlie turns against modern society, the machine age, (The use of sound in films ?) and progress. Firstly we see him frantically trying to keep up with a production line, tightening bolts. He is selected for an experiment with an automatic feeding machine, but various mishaps leads his boss to believe he has gone mad, and Charlie is sent to a mental hospital - When he gets out, he is mistaken for a communist while waving a red flag, sent to jail, foils a jailbreak, and is let out again. We follow Charlie through many more escapades before the film is out."
1709,1981,Clash of the Titans,118,6.9,Desmond Davis,Beverley Cross,Charles H. Schneer Productions-Peerford Ltd.,Action-Adventure-Family-Fantasy,"Perseus is the favored son of the god Zeus, but he has unwittingly ticked off the sea goddess Thetis. Just to make things worse, Perseus falls in love with the lovely Princess Andromeda, who used to be engaged to Thetis' son. Soon Perseus is off on one quest after another, with Zeus helping, Thetis hindering, and lots of innocent bystanders getting stabbed, drowned, and squished."
1710,2005,Dora the Explorer: Super Babies,25,2.5,,,Nickelodeon Productions-Sesame Workshop,Animation-Adventure-Comedy-Family-Musical,
1711,2002,13 Moons,93,5.9,Alexandre Rockwell,Brandon Cole-Alexandre Rockwell,13 Moons Productions LLC-Gold Circle Films,Comedy,
1712,2004,Chronos: Special Edition,,,,,,,
1713,1988,Patlabor: The Mobile Police: Original Series,25,7.9,,Kazunori Itô-Masami Yûki,,Animation-Short-Action-Comedy-Drama-Sci-Fi,
1714,2001,Jodi No. 1,140,5.9,David Dhawan,Rumi Jaffery-Imtiaz Patel-Yunus Sajawal,Time Magnetics,Comedy-Romance,"Rai Bahadur lives a wealthy lifestyle in Panjim, Goa, along with three brothers, Raman, Kamal, and Ashok along with their respective wives and children. He also has a sister, Shanno, and a daughter, Rinki, who is of marriageable age. Since his business is not doing too well, he asks his US-based friend, Ranjit, for assistance. In response, Ranjit sends his son, Vikramjit, to assist Rai. Vikramjit arrives at the Rai household along with his Secretary and close friend, Veeru, and soon both get involved in assisting the Rai business get back on it's feet. What Rai does not know is that Vikramjit & Veeru are not who they claim to be, but are actually Jai and Veeru, wanted by the Bombay Police and are on India's Most Wanted Criminals. Watch what happens when their photos are telecast on National TV, and the impact this has on the entire Rai clan."
1715,2005,Confessions of an American Bride,90,5.0,Douglas Barr,Edward Kitsis-Adam Horowitz,First Light Production-Alexander/Enright & Associates-Sony Pictures Television International,Comedy-Romance,"Young career woman Samantha 'Sam' Hoyt gets swept off her feet by Benjamin 'Ben' Rosen, who romances her better than anyone before, so she jumps at the offer of becoming his fiancée. If Ben thought a girl's typical obsession with the perfect wedding was testing, she soon proves a particularly bad case; and before he gets used to that, meeting each other's parents complicates things gravely, as Jewish and church wedding traditions don't exactly mix easily. They take their time preparing while living together. Then fate strikes again: the key man from the client of her firm's advertising campaign is Luke Stinson, the perfect guy at college whom she could never date because of a rather serious fall just when they could have kissed. Luke proves still as irresistible, gorgeous, charming, easy-going and simply too sexy for any female not to lust for at first sight, and actually confides in her he asked for her on the campaign because he considers her the one attractive girl who got away. They collaborate intensively while the ever trying wedding preparations continue, and she feels ever more attracted to the love of her youth, so is she still quite sure Ben is truly the love of her life?"
1716,1983,The Hound of the Baskervilles,100,6.6,Douglas Hickox,Charles Edward Pogue-Arthur Conan Doyle,Mapleton Films,Crime-Horror-Mystery-Thriller,
1717,2002,Bear in the Big Blue House: Heroes of Woodland Valley,,,,,,,
1718,1994,Clifford,90,5.4,Paul Flaherty,William Porter-Steven Kampmann,"Morra, Brezner, Steinberg and Tenenbaum Entertainment-Orion Pictures",Comedy,"In this dark comedy, a mischievous ten-year-old boy named Clifford is sent to his Uncle Martin's for the weekend to get out of his father's hair. It turns out he has a dying obsession to go to Dinosaur World, a theme park near Martin's house and nothing will get in his way to get there."
1719,2004,The Life Aquatic with Steve Zissou,119,7.3,Wes Anderson,Wes Anderson-Noah Baumbach,Touchstone Pictures-American Empirical Pictures-Scott Rudin Productions-Life Aquatic Productions Inc.,Action-Adventure-Comedy-Drama-Romance,"When his partner is killed by the mysterious and possibly nonexistent Jaguar Shark, Steve Zissou and his Team Zissou crew set off for an expedition to hunt down the creature. Along with his estranged wife, a beautiful journalist and a co-pilot who could possibly be Zissou's son, the crew set off for one wild expedition."
1720,2002,Tony Bennett's Wonderful World: Live in San Francisco,,,,,,,
1721,2002,Waking Up in Reno,91,5.5,Jordan Brady,Brent Briscoe-Mark Fauser,Crossfire Sound & Pictures-Miramax,Comedy-Romance,"Roy and Candy and Lonnie Earl and Darlene are two married couples who thought they knew one another, until they decided to take their dream vacation together. Hitting the road in a brand-new SUV, they're having the time of their lives until something funny happens on the way to the monster truck show in Reno. Turns out Lonnie Earl has a thing for Candy, and when evidence of this starts to surface, things really start to heat up."
1722,1944,Henry V,137,7.3,Laurence Olivier,William Shakespeare-Laurence Olivier-William Shakespeare,Two Cities Films,Biography-Drama-History-War,"In the inspired Olivier concept, Shakespeare's play begins as a performance in the Globe Theatre, shifting in broad cinematic terms to an epic narrative of Henry V, who had developed from a dissolute youth to a purposeful monarch. Proving his ability as a soldier and skillful leader, he unites the dissident factions in the English army and goes on to crush the French, against enormous odds, at Agincourt. Arranging a treaty with the French court, he woos Princess Katharine to whom he is formally betrothed as part of the peace agreement."
1723,2000,Spiders,94,3.9,Gary Jones,Boaz Davidson-Stephen David Brooks-Jace Anderson,Cobwebster Corporation-Millennium Films,Horror-Sci-Fi-Thriller,"A DNA experiment on a rare breed of spider is taking place on a NASA space shuttle, when a freak meteor shower engulfs the shuttle, causing everything to go horribly wrong. One survivor is found on the ship and watched over in a secret location deep in the California desert. The problem continues, as the survivor isn't alone, as another deadly spiders climbs out of him and goes on a rampage around the ship. Curious reporter Marci Eyre must now survive, escape and warn everyone before the spider reaches outside the desert."
1724,1957,The Real McCoys,30,7.6,,Irving Pincus-John L. Greene-James Fritzell,Brennan-Westgate-Marterto Productions,Comedy,
1725,2003,Ben & Arthur,,,,,,,
1726,2003,Travellers and Magicians,108,7.5,Khyentse Norbu,Khyentse Norbu,Mission Film-Prayer Flag Pictures,Adventure-Drama,"The two men embark on parallel, if separate, journeys. Their yearning is a common one--for a better and different life. Dondup, delayed by the timeless pace of his village, is forced to hitchhike through the beautiful wild countryside of Bhutan to reach his goal. He shares the road with a monk, an apple seller, a papermaker and his beautiful young daughter, Sonam. Throughout the journey, the perceptive yet mischievous monk relates the story of Tashi. It is a mystical fable of lust, jealousy and murder, that holds up a mirror to the restless Dondup, and his blossoming attraction to the innocent Sonam. The cataclysmic conclusion of the monk's tale leaves Dondup with a dilemma--is the grass truly greener on the other side?"
1727,2004,Adored: Diary of a Porn Star,,,,,,,
1728,1987,Married... with Children: The Most Outrageous Episodes: Vol. 2,,,,,,,
1729,1999,Roughnecks: The Starship Troopers Chronicles: The Zephyr Campaign,,,,,,,
1730,1995,Dragon Ball: Piccolo Jr. Saga: Part 1,,,,,,,
1731,2003,Jackie Chan: Who is He?,,,,,,,
1732,1986,Reform School Girls,94,5.2,Tom DeSimone,Jack Cummins-Tom DeSimone-Daniel Arthur Wray,Balcor Film Investors-International Cinevision Productions-New World Pictures,Crime-Drama-Thriller,Jenny is sent to a women's reform school. It is run by evil warden Sutter and her henchwoman Edna. Jenny will stop at nothing to escape but she also has to deal with Charlie the bully.
1733,2001,Tom and Jerry: The Magic Ring,62,6.3,James T. Walker,William Hanna-Joseph Barbera-Tim Cahill,Turner Entertainment-Warner Bros. Animation-Warner Bros.,Animation-Action-Comedy-Family-Fantasy,"Tom is left in charge of a priceless magical ring by a young wizard. When Jerry accidently gets the ring stuck on his head, he runs out into the city as Tom is close behind him in pursuit. Along the way, they reunite with old characters, such as Nibbles the gray mouse with the diaper, and Jerry's cousin the strong mouse in the long yellow and black striped shirt. Tom and Jerry keep trying to get the ring off but it's no use. How will they ever get it off?"
1734,2003,Young Black Stallion,50,5.7,Simon Wincer,Walter Farley-Steven Farley-Jeanne Rosenberg,Moonlighting Films-Moonlighting-The Kennedy/Marshall Company-Walt Disney Pictures,Adventure-Family-Drama,"A prequel to the 1979 classic The Black Stallion--a family drama that presents the horse's adventures with a young girl named Neera, who has been separated from her father in Arabia by WWII. Left alone in the desert, she befriends the wild colt whom she names Shetan. Once reunited with her father, however, Neera remains haunted by the images of the lost horse in the desert--one of a few stallions of legend, rumored to be born of the sands, sired by the night sky, drinkers of the wind."
1735,1974,Amarcord,43,7.8,Maurizio Mein,Liliane Betti,RAI Radiotelevisione Italiana,Documentary-Short,
1736,1995,One Man's Justice,,,,,,,
1737,2002,Burn Up Excess: Vol. 3: Under the Gun,,,,,,,
1738,2004,You I Love,86,6.5,Olga Stolpovskaja-Dmitriy Troitskiy,Olga Stolpovskaja-Alisa Tanskaya-Dmitriy Troitskiy,,Comedy-Romance,"Vera and Tim are successful young professionals living fast-paced lives in ultra-modern Moscow. Their lives crackle with the capitalist energy of excess, anxiety, consumption, and stress- and they are in love. Everything changes one night when Tim accidentally drives his car into Uloomji, a young Kalmyk day worker. (The Kalmyks are a semi-nomadic people of Mongolian decent.) The two men begin a torrid affair that involves howling and knocking over a lot of furniture. Tim is attracted to Uloomji's exotic demeanor and liberated by his impulsiveness and lack of inhibition. To Uloomji, Tim embodies a kind of class and refinement he sees only in magazines. Vera struggles to comprehend their bond and her boyfriend's erratic behavior. She is dragged reluctantly into a bizarre love triangle. Before long, all three lives unravel, exemplified by a visit to a Buddhist healer, a three-way in the bathroom of a gay bar, a faked death and a kidnapping."
1739,1952,The Importance of Being Earnest,95,7.6,Anthony Asquith,Anthony Asquith-Oscar Wilde,Javelin Films-British Film-Makers,Comedy-Drama,Jack Worthing and Algernon Moncrieff are two men that are both pretending to be someone they are not.
1740,2001,Say Nothing,94,4.9,Allan Moyle,Madeline Sunshine,Equinoxe Films-Film Bridge International-Leader Media-S.N. Productions LLC-Say Nothing Films Inc.,Drama-Romance-Thriller,"An ex-model, now a wife and mother, takes a break from her out-of-work husband, who's been surly and drinking heavily. She goes to a Miami resort for a couple of days where she meets a stranger with whom she has a 24-hour fling. She returns home to a renewed husband who has found a job and put aside the bottle. Turns out, he's been hired by the same man with whom she had the affair. She says nothing, and little by little, the boss drives a wedge between the couple, playing one against the other. Soon she and her husband are separated and in a custody battle. Will they come to their senses and realize who is manipulating them? What if he stops at nothing?"
1741,1999,Cowboy Bebop Remix,,,,,,,
1742,2003,High Life,77,,Dirk Collins,,Teton Gravity Research,Documentary-Action-Adventure-Sport,"HIGH LIFE challenges the hype and dares you to see what freeskiing and snowboarding have become. HIGH LIFE documents the very best of this year's riding and culture. TGR's newest talent continues their full throttle emergence, while the big guns show the best in fusion progression and prove why they remain globally elite."
1743,1979,The Warriors,92,7.7,Walter Hill,Sol Yurick-David Shaber-Walter Hill,Paramount Pictures,Action-Crime-Thriller,"Cyrus, the leader of the most powerful gang in New York City, the Gramercy Riffs, calls a midnight summit for all the area gangs, with all asked to send nine unarmed representatives for the conclave. A gang called The Warriors are blamed for killing Cyrus as he gives his speech. They now have to cross the territory of rivals in order to get to their own 'hood. The Warriors slowly cross the dangerous Bronx and Manhattan territories, narrowly escaping police and other gangs every step of the way."
1744,1984,Beverly Hills Cop,105,7.3,Martin Brest,Daniel Petrie Jr.-Danilo Bach-Daniel Petrie Jr.,Paramount Pictures-Eddie Murphy Productions-Don Simpson/Jerry Bruckheimer Films,Action-Comedy-Crime,"Detroit cop Axel Foley is delighted when he receives a surprise visit from his best friend Mikey Tandino, who lives in California. Not long after Mikey arrives in Detroit, Mikey is killed, right in front of Axel, by a man named Zack. Axel follows Zack to Beverly Hills, California, where Beverly Hills police department Lieutenant Andrew Bogomil assigns Detective Billy Rosewood and Rosewood's partner, Sergeant John Taggart, to keep an eye on Axel. Axel visits his friend Jenny Summers, who works in an art gallery. With Jenny's help, Axel discovers that Zack works for Jenny's boss, Victor Maitland, the man who owns the art gallery. Maitland is a drug kingpin who is using the gallery as a front, and Maitland had Zack kill Mikey after Maitland accused Mikey of stealing some of Maitland's bonds. With the help of Jenny, Billy, and Taggart, Axel does what he can to make sure Maitland and Zack won't kill any more people."
1745,2001,Love Me,,,,,,,
1746,1994,Bob Roberts,30,8.3,Mark Kirkland,Matt Groening-James L. Brooks-Matt Groening,Gracie Films-20th Century Fox Television,Animation-Comedy,"Sideshow Bob is released from prison, runs for mayor as a Republican, and defeats ""Diamond"" Joe Quimby in the election. But a ""Deep-Throat""-type informant tells Bart and Lisa that he was fraudulently elected. It's up to them to find the evidence."
1747,1969,Hello Down There,88,6.1,Jack Arnold-Ricou Browning,Art Arthur-John McGreevey-Frank Telford,Ivan Tors Productions,Comedy-Sci-Fi,"Marine scientist Fred Miller designs the world's first underwater home, but when the business magnate funding his work threatens to end the project, Miller volunteers to live in it with his own family to prove it's practical. The underwater clan includes his water-phobic wife and his daughter and son, who are part of a rock and roll band. They bring along the lead singer and drummer. Along the way, they have to contend with a competing engineer who promises to mine the ocean floor for the businessman. A record producer likes their music and books them on TV, leading the kids to try to escape to the surface."
1748,2004,Happily Ever After: Fairy Tales for Every Child,,,,,,,
1749,1947,Angel and the Badman,100,7.0,James Edward Grant,James Edward Grant,John Wayne Productions-Patnel Productions,Romance-Western,"Notorious gunman Quirt Evans is wounded and on the run. He arrives at a Quaker farm owned by Thomas Worth and his family where he collapses from exhaustion. Evans asks Thomas and his daughter Penelope to drive him into town in their wagon in order to send an urgent telegram. The telegram contains a land claim and is sent to the land recorder's office. The Quaker family is ignoring the town doctor's advice to rid themselves of the gunfighter and they compassionately tend to the delirious Evans. Penny Worth becomes intrigued by his ravings of past loves.When Evans regains consciousness, Penny explains to him about the Quaker credo of non-violence and way of life. Three weeks later, two desperadoes, Laredo Stevens and Hondo Jeffries, ride into town looking for Evans.Penny's younger brother, Johnny, rushes home to inform Evans of his visitors and Evans prepares to flee. Penny, now smitten with Evans, offers to run off with him. Upon hearing the sound of approaching horses, Evans grabs his revolver and, to his horror, discovers that it has been emptied. His life is in serious danger."
1750,1962,Beast From Haunted Cave/The Brain That Wouldn't Die,,,,,,,
1751,1998,L'Ennui,122,6.2,Cédric Kahn,Cédric Kahn-Laurence Ferreira Barbosa-Alberto Moravia,Gemini Films-Ima Films-Madragoa Filmes-Canal+-Centre National de la Cinématographie (CNC),Romance-Drama,"A philosophy teacher restless with the need to do something with his life meets a young woman suspected of driving an artist to his death. He finds the very simple Cecilia irritating but develops a sexual rapport with her. Obsessed with the need to own and tormented by her inability to respond to him, he becomes increasingly violent in a quest he can't name - a quest that slowly begins to undermine his certainties."
1752,2000,It's Me,,,,,,,
1753,2004,Making Marines,18,6.2,Jeffrey Schwarz,,Automat Pictures,Documentary-Short,
1754,1984,Sixteen Candles,93,7.1,John Hughes,John Hughes,Universal Pictures-Channel Productions,Comedy-Romance,"Samantha's life is going downhill fast. The sixteen-year-old has a crush on the most popular boy in school, and the geekiest boy in school has a crush on her. Her sister's getting married, and with all the excitement the rest of her family forgets her birthday! Add all this to a pair of horrendously embarrassing grandparents, a foreign exchange student named Long Duk Dong, and we have the makings of a hilarious journey into young womanhood."
1755,1989,Prom Night III / Prom Night IV: Double Feature,,,,,,,
1756,1974,Murder on the Orient Express,128,7.3,Sidney Lumet,Paul Dehn-Agatha Christie-Anthony Shaffer,EMI Film Distributors-G.W. Films Limited,Crime-Drama-Mystery,"The first class compartment of the December 1935 departure of the Orient Express from Istanbul is full, unusual for this time of the year. Regardless, famed and fastidious Belgian detective, Hercule Poirot, who needs to get back to London immediately, is able to secure last minute passage in the compartment with the assistance of his friend, Signor Bianchi, one of the directors of the train line who is also making the trip. Some of the first class passengers seem concerned about Poirot's presence on the train. At least one of them has reason to be concerned, as later, another first class passenger, who earlier in the trip asked Poirot to provide protection for him due to several death threats, is found murdered in his stateroom by multiple stabbings. At the time the victim is found, the train is unexpectedly stopped and delayed due to snow in remote Yugoslavia, which may be problematic for the murderer in getting away now that Poirot is on the case, which he is doing as a favor to Bianchi as not to get the Yugoslav police involved. Poirot quickly learns that the victim was not who he presented himself to be and has a connection to a five-year-old American kidnapping and murder case of infant Daisy Armstrong, murdered in spite of the fact that her parents had paid the requested ransom. The murderer in that case has long been convicted and executed but the ransom moneys were never recovered, a known accomplice never captured, and both the Armstrong parents have since tragically died. As Poirot questions the train's valet, the victim's accompanying staff, and the other primarily well off first class passengers and their accompanying servants, who are all on the surface more than cooperative, he finds that many had opportunity and motive, the latter which may not be obvious. There is also a great deal of evidence discovered on the train, which pulls his thoughts in many directions. These pieces of information may complicate the deduction of who is the murderer."
1757,1978,The Lord of the Rings,132,6.2,Ralph Bakshi,Chris Conkling-Peter S. Beagle-J.R.R. Tolkien,Fantasy Films-Bakshi Productions-Saul Zaentz Film Productions,Animation-Adventure-Fantasy,"A young Hobbit known as Frodo has been thrown on an amazing adventure, when he is appointed the job of destroying the One Ring, which was created by the Dark Lord Sauron. He is assigned with three warriors including Gandelf, Aragorn, and Boromir. But it's not going to be an easy journey for the Fellowship of the Ring, on the ultimate quest to rid the Middle-earth of all evil."
1758,2005,Thomas & Friends: Hooray for Thomas,35,,David Mitton,,,,There are new stories and fun adventures around every bend. Watch as Thomas wins a medal for saving the day. Will Edward rescue the brass band in time? Can Peter Sam help find a new refreshment stand for the refreshment lady? Get ready for non-stop fun when Rheneas gives the school children a roller coaster ride on the tracks and Gordon wins a best-dressed competition. Let the celebration begin!
1759,1990,Into the Woods,,,,,,,
1760,1991,Switch,103,5.8,Blake Edwards,Blake Edwards,Beco Films-Cinema Plus-Home Box Office,Comedy-Fantasy,"Steve Brooks is a sexist and the prototype macho. Unfortunately one day he is killed by one of his girlfriends. In heaven, though, there is no place for men like him and he is sent back to earth in the body of a woman so that he can see how women are treated by men like the one he once was."
1761,1991,Lamhe,187,7.4,Yash Chopra,Honey Irani-Honey Irani-Rahi Masoom Reza,Yash Raj Films,Drama-Musical-Romance,"LAMHE is the story of moments, moments of passion - moments of ecstasy - moments of love moments that change lives. When the young Viren (Anil Kapoor - Slumdog Millionaire and 24) comes to India for the first time, he is captivated by Pallavi (Sridevi). When he learns she is already spoken for, he returns to London a broken man. When he gets the news of Pallavi and her husband dying and leaving their daughter Pooja (Sridevi) behind, Viren ensures that she is taken care of. Now some 20 years on, Viren comes back to India and sees Pooja for the first time - a spitting image of her mother. Viren feels that destiny is playing a cruel game with him when Pooja confesses she is in Love with him - yet another moment that changes his life - forever. LAMHE is Yash Chopra's most cherished film with soul stirring music composed by internationally acclaimed Classical Maestros Shiv-Hari."
1762,2005,Lazytown: New Superhero,,6.2,Magnús Scheving,Magnús Scheving-Noah Zachary,,Adventure-Comedy-Family-Music-Sport,
1763,2000,Diary of Lust,84,5.0,Madison Monroe,Earl Kenton,Twilight Movies,Drama-Romance,One lady explores famous castle in Eastern Europe to explore his strange mental and physical phenomena. Thanks to luck in the course of its investigation she discovers a strange diary that explains the origins of the castle. Diary has a strong influence on sexual desire including its own
1764,2000,Finest Hour: The Battle of Britain,220,8.4,Nick Read,Phil Craig,British Broadcasting Corporation-Brook Lapping Productions-WGBH,Documentary,"By mid-1940, Britain stood alone against Hitler's Germany - Belgium, Holland, and France had fallen, Russia and Italy were German allies, and America had not yet come into the war. This is the story of how Britain withstood the Nazi assault in the early years of the war."
1765,1996,First Kid,101,5.2,David Mickey Evans,Tim Kelleher,Caravan Pictures-Isobel Griffiths Limited-Walt Disney Pictures,Family-Comedy,"Luke Davenport is the thirteen-year-old son of Paul Davenport, the President of the United States, and first lady Linda Davenport. Ill tempered Agent Woods is the secret service agent in charge of Luke. Woods is fired after mistreating Luke in front of the press. Woods is then replaced by former boxer Sam Simms, who won a boxing title in 1977. Sam is eager to take the job - even though no one else wants it. Everyone thinks that Luke is just a brat when the only thing Luke wants is to just fit in and be like every other kid at his school, the Georgetown Academy. Sam almost gets fired when Luke gets decked at school by school bully Rob MacArthur. This is when Sam decides to use his boxing expertise to teach Luke how to fight. Luke has his eyes on class-mate Katie Warren, but so does Rob. Katie agrees to go with Luke to an upcoming school dance, so Sam teaches Luke how to dance. Rob is also at the dance, but this time when Rob tries to deck Luke, Luke turns the tables and decks Rob. Sam is then fired for taking Luke to the dance without permission, although Luke had the permission of his parents, but secret service chief Morton didn't want Luke leaving the White House grounds while Luke's parents were on the campaign trail. Luke runs away anyway to meet a friend that he has been chatting on the internet with. The meeting is set to take place at a local mall where Luke discovers that his secret friend is a now psychotic Woods, who blames Luke for his firing and wants revenge on Luke, but not if Sam can help it."
1766,1978,All Creatures Great and Small: Series 1,50,8.3,,Johnny Byrne-Brian Clark-Roger Davenport,British Broadcasting Corporation-A&E Television Networks-Australian Broadcasting Commission,Comedy-Drama,"James Herriot is a vet in Yorkshire, England, during the late 1930s and 1940's. He gets a job at the practice of Siegfried Farnon, who (together with his mischievous brother Tristan) already have a successful business. James undergoes a variety of adventures during his work, which are just as often caused by the characters of the county (including the Farnon brothers) as the animals in his care."
1767,1925,The Gold Rush: Bonus Material,,,,,,,
1768,2005,Hellraiser: Hellworld,91,4.3,Rick Bota,Clive Barker-Joel Soisson-Carl V. Dupré,Miramax-Dimension Films-Neo Art & Logic,Horror,"The youngsters Chelsea, Allison, Derrick and Mike are grieving the suicide of their friend Adam, who became obsessed with an internet game called Hellworld. Their former friend Jake blames the group since they have not stopped playing the game even when Adam was unstable. When they receive an invitation to a Hellworld party in an isolated mansion, the reluctant Chelsea decides to join the group and they surprisingly find Jake in the party. He explains that he was invited by a girl he met in a chat room. They are hosted by the owner of the place, who shows them his private macabre collection. Along the night, they find that they are in a party in hell."
1769,1988,The Incredible Hulk Returns,100,5.8,Nicholas Corea-Bill Bixby,Stan Lee-Nicholas Corea,Bixby-Brandon Productions-New World Television,Action-Adventure-Drama-Fantasy-Sci-Fi,"It's been two years since the Hulk has surfaced, and Dr David Bruce Banner is on the verge of curing himself of the Hulk. A device he helped create, the Gamma Transponder, will rid him of his own Gamma radiation, among other uses. Enter Don Blake, a former colleague of Banner's, who is now in possession of a mystic hammer which can summon Thor, an ancient Viking warrior. When the Gamma Transponder is nearly stolen and Banner's girlfriend is kidnapped, Banner must abandon the hope of being cured and rely on the Hulk and Thor to save the day."
1770,1995,Trainspotting,,,,,,,
1771,2004,A Dirty Shame,89,5.1,John Waters,John Waters,Fine Line Features-This Is That Productions-Killer Films-John Wells Productions-City Lights Pictures,Comedy,"Middle-aged, sexually repressed Sylvia Stickles is the subject of this John Water's film, set in North Baltimore. She refuses to have sex with her husband, Vaughn Stickles, and keeps her overly-endowed daughter, Caprice, locked in her room, while she serves home detention for moral depravity charges. Sylvia, together with her mother Big Ethel, lead a group calling themselves ""neuters"" that promotes decency on Harford Road. When Sylvia is accidentally hit on the head by a lawnmower hanging out of a passing pick-up truck, however, her sexual behavior is changed completely from prude to prostitute. She meets the sex addicted sexual healer Ray Ray Perkins, becoming his twelfth apostle of sex in a journey of pleasure and orgasm."
1772,1964,Flipper's New Adventure,94,6.1,Leon Benson,Ivan Tors-Ricou Browning-Jack Cowden,Ivan Tors Productions,Family-Adventure-Drama,"While widowed Porter Ricks is away at school learning to be a park ranger, his teen-aged son, Sandy, under adult supervision from a neighbor, remains at the family home in the Florida Keys with his pet dolphin, Flipper. While Po (as Porter is called by most) is away, Sandy learns that the family home, built on state land, is being torn down to make way for a highway. In turn, Sandy would be sent to live with relatives, while Flipper would be sent to the seaquarium permanently. Not wanting to be separated from Flipper, Sandy, using his skiff, runs away with Flipper. A distraught Po returns home to look for his son. Meanwhile, the Hopewell family from Britain are vacationing in the area. Their sailboat is hijacked by three escaped convicts, who take the father, Halsey, hostage, and set the three Hopewell women - mother Julia, and teen-aged daughters Gwen and Penny - adrift, they who eventually land on the island where Sandy is hiding. Not wanting to be detected since he doesn't want to be sent home, Sandy and Flipper secretly do whatever they can to help the women, Penny the only one who knows about Sandy and Flipper. When the convicts realize that their hostage is wealthy, they figure that they would be better off with all four Hopewells as hostages in exchange for ransom. But when the convicts return to the island, Sandy and Flipper are waiting."
1773,2001,Do You Believe in Miracles?,60,8.6,,Bernard Goldberg,Home Box Office,Documentary-History-Sport,"At the Winter Olympics of 1980, after two tense weeks amidst growing Cold War fears, the U.S. Olympic hockey team found themselves playing improbably against the legendary unbeatable Soviet Army hockey team for a chance at Olympic Gold. From the live footage taken at Lake Placid, NY, and through interviews beginning with the team's assembly through the experience of winning the gold medal, we meet the young hockey legends Jim Craig, Mike Eruzione, Jack O'Callahan, Coach Herb Brooks, Manager Craig Patrick, and Russian players Vladislav Tretiak and Boris Mikhailov, with commentary by ABC Sports broadcasters Al Michaels (who yelled, ""Do you believe in miracles?"" as time expired) and Jim Lampley."
1774,1995,Once Upon a Time When We Were Colored,115,7.2,Tim Reid,Clifton L. Taulbert-Paul W. Cooper,BET Pictures-United Image Entertainment,Drama-Romance,"This film relates the story of a tightly connected Afro-American community informally called Colored Town where the inhabitants live and depend on each other in a world where racist oppression is everywhere, as told by a boy called Cliff who spent his childhood there. Despite this, we see the life of the community in all its joys and sorrows, of those that live there while others decide to leave for a better life north. For those remaining, things come to a serious situation when one prominent businessman is being muscled out by a white competitor using racist intimidation. In response, the community must make the decision of whether to submit meekly like they always have, or finally fight for their rights."
1775,1985,Dario Argento Collection: Vol. 1: Phenomena,,,,,,,
1776,2000,Digimon: The Movie,82,6.0,Mamoru Hosoda-Shigeyasu Yamauchi,Akiyoshi Hongo-Jeff Nimoy-Bob Buchholz,Saban Entertainment-Toei Company-Fox Family Films-Fox Kids Europe Properties-Fox Kids International Programming-Fox Kids Network-Toei Animation,Animation-Action-Adventure-Family-Sci-Fi,"The film is an edited version of three different Japanese short films, which have been combined together. There is narration by a continuing character, Kari. The first segment of the film revolves around the first encounter with a digimon and a fight that occurs between their digimon and another. The two kids, Kari and Tai, raise a fast-growing digimon from an egg to a large, dinosaur-like digimon, which escapes from their house and then has an encounter and a battle with a parrot-like digimon. The second segment mainly involves Tai and another digiDestined friend of his, Izzy. A computer virus sweeps across the internet, effecting a digiEgg, and thus creating an infected digimon. This infected digimon begins to start eating computer information and data, and the two protagonists attempt to stop the digimon, but fail. After the infected digimon manages to get into the American information system and launch two nukes, one at japan and one at Colorado, Tai and Izzy get help from teammates Matt and his little brother T.K. They successfully overcome the infected digimon and prevent the nukes from detonating. The third and final segment involves Kari and T.K., now years older, as they see a kid and two digimon fighting whilst in New York. Kari and T.K decide to follow the child, who turns out to be the creator of the virus, and, after meeting up with friends, they manage to defeat the evil digimon, who turns out to be one of Willis' twin digimon that was affected by the virus following the actions of the second segment. Together they fight against this infected digimon, and destroy the virus that was affecting Willis' digimon."
1777,1992,Tito and Me,118,8.0,Goran Markovic,Goran Markovic,Avala Film-Magda-Novosad-RTV-Ro Terra-Tramontana,Comedy-Drama-Romance,"The story of a ten year old boy who, as most of the children in Yugoslavia of the 1950s can hardly imagine his life without the great national leader - marshal Tito. After winning the contest for the best composition, he is rewarded with the participation in ""Tito's native land"" march. This march will be a difficult temptation for him. Unaccustomed to nature, long walks, independent living and harassed by the teacher, Stalinist, he fails, gets lost in the mountains and his life changes."
1778,1940,Road to Singapore,85,7.0,Victor Schertzinger,Don Hartman-Frank Butler-Harry Hervey,Paramount Pictures,Comedy-Musical-Romance,
1779,2005,Led Zeppelin: Inside Led Zeppelin 1968-1972,,,,,,,
